City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description 
453,Geilo,NO,60.5333,8.2076,49.55,72,91,5.73,overcast clouds
454,Gornopravdinsk,RU,60.05,69.9,70.25,70,75,3.65,broken clouds
455,Bubaque,GW,11.2833,-15.8333,80.65,83,78,12.24,moderate rain
456,Valparaiso,CL,-33.0393,-71.6273,55.04,91,100,27.63,mist
457,Kuah,MY,6.3265,99.8432,78.78,89,20,4.61,few clouds
458,Fortuna,US,40.5982,-124.1573,71.92,70,0,3.0,clear sky
459,Kologriv,RU,58.8275,44.3178,61.63,71,94,5.17,overcast clouds
460,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.36,85,19,14.5,light rain
461,Vincennes,FR,48.85,2.4333,72.86,53,0,14.97,clear sky
462,Alugan,PH,12.2188,125.4808,76.78,87,99,4.94,overcast clouds
463,Auki,SB,-8.7676,160.7034,78.98,79,26,2.93,scattered clouds
464,Cockburn Town,TC,21.4612,-71.1419,81.93,82,100,18.97,overcast clouds
465,Praia,CV,14.9215,-23.5087,77.54,73,75,12.66,broken clouds
466,San Jose De Ocoa,DO,18.55,-70.5,83.8,51,91,5.93,overcast clouds
467,Husum,DE,54.4858,9.0524,58.14,69,100,16.64,overcast clouds
468,Aksarka,RU,66.5606,67.7975,55.8,76,7,9.64,clear sky
469,Progreso,MX,21.2833,-89.6667,88.11,81,98,9.78,overcast clouds
470,Fairbanks,US,64.8378,-147.7164,69.76,60,0,6.91,smoke
471,Kurilsk,RU,45.2333,147.8833,59.0,65,92,11.23,overcast clouds
472,Nioro,GM,13.35,-15.75,82.53,70,76,11.68,broken clouds
473,Balaka,MW,-14.9793,34.9558,60.46,67,32,2.55,scattered clouds
474,Mundi,IN,22.0667,76.5,78.22,85,100,15.99,moderate rain
475,Sumbe,AO,-11.2061,13.8437,68.45,90,85,6.4,overcast clouds
476,Tignere,CM,7.3667,12.65,63.95,95,96,1.61,light rain
477,Ishim,RU,56.1128,69.4902,64.51,76,61,5.68,broken clouds
478,Richards Bay,ZA,-28.783,32.0377,66.63,71,0,14.88,clear sky
479,Alofi,NU,-19.0595,-169.9187,75.09,83,75,14.97,broken clouds
480,Rawson,AR,-43.3002,-65.1023,53.08,45,98,10.92,overcast clouds
481,Tarko-Sale,RU,64.9225,77.785,54.18,81,1,9.31,clear sky
482,Glenluce,GB,54.8798,-4.8084,56.53,97,25,11.97,scattered clouds
483,Mombetsu,JP,44.3525,143.3525,65.57,92,81,10.07,broken clouds
484,Ayat,KZ,52.8228,62.5164,66.02,70,63,5.28,broken clouds
485,Sao Joao Da Barra,BR,-21.6403,-41.0511,73.49,82,4,14.83,clear sky
486,Mango,US,27.9797,-82.3065,93.07,68,99,3.0,overcast clouds
487,Tomball,US,30.0972,-95.6161,104.07,41,0,3.44,clear sky
488,Sayat,TM,38.7839,63.8803,78.67,20,0,11.16,clear sky
489,Mildura,AU,-34.2,142.15,31.96,100,0,4.61,mist
490,Galesburg,US,40.9478,-90.3712,80.56,69,40,12.66,scattered clouds
491,Bintulu,MY,3.1667,113.0333,75.61,94,20,3.44,few clouds
492,Doka,SD,13.5167,35.7667,71.73,80,100,6.13,overcast clouds
493,Timizart,DZ,36.8,4.2667,69.57,66,0,5.55,clear sky
494,Mayo,US,38.8876,-76.5119,72.95,92,100,5.75,overcast clouds
495,Novaya Igirma,RU,57.1334,103.9112,54.18,94,97,2.73,overcast clouds
496,Dauriya,RU,49.9333,116.8667,54.12,91,25,5.79,scattered clouds
497,Conde,BR,-7.2597,-34.9075,72.86,100,75,9.22,broken clouds
498,Nisia Floresta,BR,-6.0911,-35.2086,80.98,87,9,7.7,clear sky
499,Cabra,ES,37.4725,-4.4421,78.66,37,0,7.72,clear sky
500,Garden City,US,42.3256,-83.331,82.87,26,20,13.8,few clouds
501,Hirara,JP,24.8,125.2833,84.34,76,59,14.92,broken clouds
502,Smithers,CA,54.7804,-127.1743,62.92,67,75,3.44,light intensity shower rain
503,Bell Ville,AR,-32.6259,-62.6887,73.8,56,0,14.34,clear sky
504,Mao,ES,39.8885,4.2658,75.76,53,0,4.61,clear sky
505,Ossora,RU,59.2353,163.0719,60.39,85,9,3.67,clear sky
506,Vardo,NO,70.3705,31.1107,48.18,93,99,6.91,overcast clouds
507,Palembang,ID,-2.9167,104.7458,78.89,83,20,4.61,few clouds
508,Kidal,ML,18.4411,1.4078,95.67,10,2,7.52,clear sky
509,Varna,BG,43.2167,27.9167,75.34,68,87,8.05,overcast clouds
510,Nara,JP,34.6851,135.8049,76.5,89,50,2.59,light rain
511,Pinawa,CA,50.1489,-95.8811,85.14,48,99,12.82,moderate rain
512,Maues,BR,-3.3836,-57.7186,81.54,72,86,1.97,overcast clouds
513,Senno,RU,59.5336,33.9167,58.26,74,45,5.53,scattered clouds
514,Xiaoweizhai,CN,26.1903,107.5125,70.45,99,60,3.6,broken clouds
515,Nagato,JP,34.3833,131.2,76.84,93,33,6.13,scattered clouds
516,Neiafu,TO,-18.65,-173.9833,77.68,73,40,9.22,scattered clouds
517,Alanya,TR,36.5438,31.9998,77.45,71,0,3.62,clear sky
518,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,80.56,77,100,2.24,overcast clouds
519,Cariamanga,EC,-4.3333,-79.55,57.72,75,99,4.97,overcast clouds
520,Topolobampo,MX,25.6,-109.05,93.24,53,78,12.37,broken clouds
521,Zhezkazgan,KZ,47.8043,67.7144,69.91,50,47,8.7,scattered clouds
522,Calabar,NG,4.9517,8.322,73.74,96,100,3.27,moderate rain
523,Tual,ID,-5.6667,132.75,79.86,82,64,20.83,broken clouds
524,Mareeba,AU,-17.0,145.4333,63.32,88,76,3.49,broken clouds
525,Port Moresby,PG,-9.4431,147.1797,74.62,94,40,2.3,scattered clouds
526,Holme,DK,56.1138,10.1725,54.97,75,85,19.17,overcast clouds
527,Ostrovnoy,RU,68.0531,39.5131,45.21,94,92,1.66,overcast clouds
528,Waw,SS,7.7029,27.9953,71.44,89,97,4.27,overcast clouds
529,Zhuhai,CN,22.2769,113.5678,83.98,94,40,5.75,scattered clouds
530,Kamenka,RU,51.3223,42.7678,67.35,66,79,9.44,broken clouds
531,Mufumbwe,ZM,-13.6833,24.8,54.91,54,6,4.16,clear sky
532,Dodge City,US,37.7528,-100.0171,98.26,36,0,5.99,clear sky
533,Saint Anthony,US,45.0205,-93.218,86.05,54,75,11.5,broken clouds
534,Svecha,RU,58.2785,47.5164,63.36,96,100,4.34,light rain
535,Stornoway,GB,58.2093,-6.3865,57.16,90,75,10.36,broken clouds
536,Palu,ID,-0.8917,119.8707,74.44,96,100,4.09,overcast clouds
537,Aden,YE,12.7794,45.0367,88.77,58,100,23.15,overcast clouds
538,Narsaq,GL,60.9167,-46.05,46.69,85,25,5.14,scattered clouds
539,Carora,VE,10.1755,-70.0827,95.05,31,75,18.72,broken clouds
540,Nelson Bay,AU,-32.7167,152.15,50.09,87,58,13.0,light rain
541,Boddam,GB,57.4667,-1.7833,61.43,76,99,6.85,overcast clouds
542,Dryden,CA,49.7833,-92.7503,79.09,38,0,12.66,clear sky
543,Carauari,BR,-4.8828,-66.8958,82.15,77,43,2.55,scattered clouds
544,Grindavik,IS,63.8424,-22.4338,57.15,100,100,20.71,overcast clouds
545,Norrtalje,SE,59.758,18.705,59.85,81,8,0.45,moderate rain
546,Numan,NG,9.4667,12.0333,77.58,78,99,3.47,overcast clouds
547,Deputatskiy,RU,69.3,139.9,46.06,73,21,5.01,few clouds
548,Guadalupe,MX,25.6833,-100.25,97.21,41,94,10.92,overcast clouds
549,Kupang,ID,-10.1667,123.5833,75.56,82,26,14.97,scattered clouds
550,Saint-Georges,GD,12.0564,-61.7485,85.68,74,20,19.57,few clouds
551,Namatanai,PG,-3.6667,152.4333,78.33,74,3,7.52,clear sky
552,Juba,SS,4.8517,31.5825,69.28,87,32,1.21,scattered clouds
553,Vung Tau,VN,10.346,107.0843,77.45,90,100,21.94,overcast clouds
554,Gondanglegi,ID,-7.7479,112.0132,71.85,88,11,11.18,few clouds
555,Avera,US,33.194,-82.5271,77.05,70,93,4.9,overcast clouds
556,Oranjestad,AW,12.524,-70.027,85.95,74,40,20.71,scattered clouds
557,Golden,US,39.7555,-105.2211,101.64,15,6,4.0,clear sky
558,Sungairaya,ID,0.7,108.9,76.51,88,100,5.41,overcast clouds
559,Cranbrook,CA,49.4999,-115.7688,76.84,33,75,4.61,broken clouds
560,Laguna,US,38.421,-121.4238,93.34,39,0,10.36,clear sky
561,Bataipora,BR,-22.2953,-53.2711,77.45,38,1,6.11,clear sky
562,Polunochnoye,RU,60.8697,60.4153,61.3,93,41,2.71,scattered clouds
563,Malegaon,IN,20.55,74.5333,75.88,81,100,12.03,overcast clouds
564,Pecos,US,31.4229,-103.4932,100.49,22,0,3.44,clear sky
565,Arbagar,RU,51.9438,116.2805,52.29,93,47,3.94,scattered clouds
566,Vallenar,CL,-28.5708,-70.7581,61.48,47,9,9.15,clear sky
567,Byron Bay,AU,-28.65,153.6167,45.95,86,91,9.31,overcast clouds
568,Charters Towers,AU,-20.1,146.2667,49.98,70,0,7.7,clear sky
569,Samarai,PG,-10.6167,150.6667,81.03,78,89,9.71,overcast clouds
570,Nikki,BJ,9.9401,3.2108,71.98,92,100,10.31,overcast clouds
571,Verkhnevilyuysk,RU,63.4453,120.3167,58.24,98,100,3.2,light rain
572,Yarmouth,US,41.7057,-70.2286,75.96,58,0,9.22,clear sky
573,Alice Springs,AU,-23.7,133.8833,27.95,93,0,5.75,clear sky
574,Dubbo,AU,-32.25,148.6167,30.33,100,3,0.0,clear sky
575,Chute-Aux-Outardes,CA,49.1168,-68.399,71.58,33,75,12.66,broken clouds
576,Vila Franca Do Campo,PT,37.7167,-25.4333,69.19,82,24,8.43,few clouds
577,Zamora,EC,-4.0692,-78.9567,66.51,100,100,2.57,moderate rain
578,San Francisco,US,37.7749,-122.4194,83.98,76,75,17.0,broken clouds
579,Oga,IT,46.4631,10.347,63.28,68,73,6.17,broken clouds
580,Lakeway,US,30.3638,-97.9796,107.37,32,40,6.91,scattered clouds
581,Lucea,JM,18.451,-78.1736,87.66,70,75,12.39,broken clouds
582,Abha,SA,18.2164,42.5053,67.82,63,40,0.0,scattered clouds
583,New Port Richey,US,28.2442,-82.7193,92.21,71,100,5.01,overcast clouds
584,Manono,CD,-7.3,27.4167,71.11,41,0,3.71,clear sky
585,Tottori,JP,35.5,134.2333,75.45,93,26,1.88,scattered clouds
586,Qandala,SO,11.472,49.8728,87.42,47,100,28.36,overcast clouds
587,Glendive,US,47.1053,-104.7125,87.69,56,0,5.75,clear sky
588,Villazon,BO,-22.0866,-65.5942,59.18,15,97,16.22,overcast clouds
589,Woodinville,US,47.7543,-122.1635,78.26,58,92,3.0,overcast clouds
590,Goderich,CA,43.7501,-81.7165,64.9,68,4,14.97,clear sky
591,Praya,CV,14.9215,-23.5087,77.54,73,75,12.66,broken clouds
592,Ilula,TZ,-7.6766,36.0366,57.74,74,0,5.14,clear sky
593,Bonfim,BR,3.0833,-59.95,82.8,76,72,6.35,light rain
594,Caravelas,BR,-17.7125,-39.2481,71.1,78,0,5.53,clear sky
595,Tres Arroyos,AR,-38.3739,-60.2798,55.56,83,32,9.33,scattered clouds
596,Sorland,NO,67.667,12.6934,53.46,83,100,7.83,overcast clouds
597,North Bend,US,43.4065,-124.2243,75.24,83,20,13.8,few clouds
598,Kostino,RU,58.9097,53.2691,61.97,94,74,0.67,light rain
599,Casablanca,MA,33.5928,-7.6192,84.42,58,0,1.21,clear sky
600,Kincardine,GB,56.0667,-3.7167,64.98,74,25,7.09,scattered clouds
601,Sheltozero,RU,61.3667,35.3667,59.31,83,70,6.51,broken clouds
602,Braniewo,PL,54.3797,19.8196,57.43,81,44,14.85,scattered clouds
603,Necochea,AR,-38.5473,-58.7368,52.97,90,91,11.23,overcast clouds
604,Xinyu,CN,27.8043,114.9334,79.52,87,26,6.08,scattered clouds
605,Asau,RO,46.4333,26.4,65.32,69,26,4.72,scattered clouds
606,Hyeres,FR,43.1167,6.1167,77.65,54,0,3.44,clear sky
607,Hukuntsi,BW,-24.0,21.75,57.96,36,0,13.06,clear sky
608,Sakakah,SA,29.9697,40.2064,85.57,9,0,10.02,clear sky
609,Pundaguitan,PH,6.3711,126.1689,81.91,76,93,5.73,overcast clouds
610,Beisfjord,NO,68.3751,17.5988,60.04,86,100,3.76,overcast clouds
611,General Pico,AR,-35.6566,-63.7568,60.46,58,0,4.99,clear sky
612,Korhogo,CI,9.45,-5.6333,72.84,91,100,8.52,overcast clouds
613,Yashkul,RU,46.1711,45.3435,78.6,37,30,8.5,scattered clouds
614,Karasburg,NA,-28.0167,18.75,50.31,73,0,13.49,clear sky
615,Monroe,US,43.1501,-77.6831,75.27,42,75,11.5,broken clouds
616,Madimba,TZ,-10.4,40.3333,69.12,77,20,13.8,few clouds
617,Quatre Cocos,MU,-20.2078,57.7625,68.11,70,50,20.8,scattered clouds
618,Bozoum,CF,6.3193,16.3799,69.24,90,96,4.56,light rain
619,Lugovoy,KZ,42.9472,72.7644,66.02,44,2,2.57,clear sky
620,Sindor,RU,62.8629,51.8905,61.25,59,69,0.85,broken clouds
621,Terney,RU,45.0503,136.6092,64.6,88,99,3.6,overcast clouds
622,Aksum,ET,14.1245,38.7244,59.54,81,100,3.56,light rain
623,Bonavista,CA,48.6499,-53.1147,56.08,82,68,13.51,broken clouds
624,Nouadhibou,MR,20.931,-17.0347,69.78,88,21,16.11,few clouds
625,Cabo San Lucas,MX,22.8909,-109.9124,96.62,64,81,6.6,broken clouds
626,Elko,US,41.0002,-115.5012,91.06,12,13,14.0,few clouds
627,Wewak,PG,-3.5534,143.6268,78.22,86,97,6.71,overcast clouds
628,Nampula,MZ,-15.1165,39.2666,66.15,88,20,6.91,few clouds
629,Coyoles Central,HN,15.4,-86.6667,85.68,65,82,3.74,broken clouds
630,Dongsheng,CN,39.8161,109.9776,61.02,69,1,5.61,clear sky
631,Fasa,IR,28.9383,53.6482,87.04,33,34,0.0,scattered clouds
632,Akom,CM,2.6678,12.7109,67.59,93,99,2.33,light rain
633,Evanston,US,42.0411,-87.6901,80.65,59,0,14.97,clear sky
634,Knysna,ZA,-34.0363,23.0471,60.22,78,41,1.16,scattered clouds
635,Lake City,US,30.1897,-82.6393,82.45,83,75,5.75,broken clouds
636,Vaitape,PF,-16.5167,-151.75,78.24,73,87,18.86,light rain
637,Bossangoa,CF,6.4926,17.4552,70.56,93,98,3.42,light rain
638,Telfs,AT,47.3,11.0667,63.88,92,86,2.37,overcast clouds
639,Asola,IT,45.2211,10.4136,75.99,43,29,7.96,scattered clouds
640,Mianyang,CN,31.4593,104.7542,76.71,88,79,2.62,broken clouds
641,Tuy Hoa,VN,13.0833,109.3,76.6,87,100,9.66,overcast clouds
642,Ambilobe,MG,-13.2,49.05,67.01,65,15,4.81,few clouds
643,Mariel,CU,22.9875,-82.7536,82.26,63,3,7.85,light rain
644,Alnashi,RU,56.1874,52.4792,63.7,88,99,1.86,overcast clouds
645,Kudahuvadhoo,MV,2.6708,72.8944,82.09,77,100,14.56,overcast clouds
646,Carutapera,BR,-1.195,-46.02,75.52,92,21,6.58,few clouds
647,Tiznit,MA,29.5833,-9.5,92.73,17,44,1.97,scattered clouds
648,Portage,US,41.1667,-81.1998,84.11,48,0,9.22,clear sky
649,Sao Luiz Gonzaga,BR,-28.4083,-54.9608,68.74,75,55,7.78,broken clouds
650,Esmeraldas,BR,-19.7625,-44.3139,75.31,45,3,5.44,clear sky
651,Mitu,CO,1.1983,-70.1733,77.59,94,62,2.33,heavy intensity rain
652,Mazatlan,MX,23.2167,-106.4167,92.01,72,11,4.0,few clouds
653,Banepa,NP,27.6298,85.5214,68.32,94,75,3.44,broken clouds
654,Manadhoo,MV,5.7667,73.3833,81.93,76,100,16.87,light rain
655,Glotovka,RU,53.9491,46.7042,61.54,92,96,1.54,overcast clouds
656,Linjiang,CN,41.8069,126.9078,64.51,97,100,1.5,overcast clouds
657,Hovd,MN,48.0056,91.6419,60.42,52,64,4.41,broken clouds
658,Gorin,RU,51.1983,136.6669,72.93,85,100,6.42,overcast clouds
659,Diffa,NE,13.3154,12.6113,88.36,42,76,6.87,light rain
660,Grand Gaube,MU,-20.0064,57.6608,68.4,71,63,5.01,broken clouds
661,Binabalian,PH,16.4202,119.9279,82.31,81,98,12.8,overcast clouds
662,Yeppoon,AU,-23.1333,150.7333,44.38,70,0,7.4,clear sky
663,Temirtau,KZ,50.0544,72.9483,57.42,90,59,9.64,broken clouds
664,Sohbatpur,PK,28.5202,68.5434,93.97,55,62,8.84,moderate rain
665,Muroto,JP,33.2833,134.15,78.4,89,2,4.9,clear sky
666,Nuevo Progreso,MX,23.1667,-97.95,94.53,48,12,4.0,few clouds
667,Kibre Mengist,ET,5.8833,38.9833,57.0,88,100,2.3,overcast clouds
668,Catazaja,MX,17.725,-92.0167,88.65,64,50,8.28,scattered clouds
669,Boa Vista,BR,2.8197,-60.6733,85.98,62,75,5.75,broken clouds
670,Rocha,UY,-34.4833,-54.3333,62.47,94,50,12.17,scattered clouds
671,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,75.79,69,0,6.71,clear sky
672,Wufeng,CN,27.45,104.8333,59.63,95,5,7.05,clear sky
673,Harper,LR,4.375,-7.7169,75.63,78,63,9.75,broken clouds
674,Samfya,ZM,-11.3649,29.5565,63.07,52,78,6.55,broken clouds
675,Whitehorse,CA,60.7161,-135.0538,70.57,32,75,13.8,broken clouds
676,Talara,PE,-4.5772,-81.2719,72.36,68,0,18.41,clear sky
677,Villa Union,MX,23.2,-106.2333,92.01,70,14,11.16,few clouds
678,Isernia,IT,41.6002,14.2382,62.82,73,0,6.04,clear sky
679,Arona,ES,28.0996,-16.681,66.72,78,0,2.3,clear sky
680,Male,MV,4.1748,73.5089,82.35,89,75,12.66,broken clouds
681,Lakhdenpokhya,RU,61.5198,30.1992,55.99,97,81,4.92,broken clouds
